brand,category,discounted_price,image_url,invima,list_price,name,presentacion,product_id,pum,sku,stock,subcat1,subcat2,subcat3,subcat4,url
N/A,Oncoestetica,,https://colsubsidio.vtexassets.com/arquivos/ids/198493/7708722000249.jpg?v=638581383302400000,NSOC18041-06CO,8650.0,CREMA DE MANOS Y CUERPO SIN PARABENOS,FRASCO X 120 ML,14185,"Mililitro a $72,08",14199,10000,Belleza,Cuidado de la Piel,Cuidado Corporal,,
N/A,Oncoestetica,,https://colsubsidio.vtexassets.com/arquivos/ids/198492/7708722000218.jpg?v=638581383300370000,NSOC73649-16CO,,BELIER CREMA EXFOLIANTE ALBARICOQUE,FRASCO X 120 ML,14184,"Mililitro a $96,67",14198,0,Belleza,Cuidado de la Piel,Cuidado Corporal,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201474/7703721148701.jpg?v=638677117179470000,,22750.0,Cinta De Kinesio Color Crema,UNIDAD,15034,"Unidad a $22.750,00",15056,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201456/7703721140163.jpg?v=638677080115130000,,100700.0,Sportiva Pesas Muneca/tobillo x5lbs,UNIDAD,15023,"Unidad a $100.700,00",15045,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201467/7703721147995-1.jpg?v=638677108975500000,,47300.0,Set Banda Sportiva Circulo Latex x5und,EMPAQUE X 5 UN,15031,"Unidad a $9.460,00",15053,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201463/7703721140842.jpg?v=638677101607370000,,51300.0,Pesa Redonda x5lbs Sportiva.,UNIDAD,15027,"Unidad a $51.300,00",15049,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201465/7703721142327-1.jpg?v=638677103333970000,,44650.0,Colchoneta Tour Ejercicio Varios,UNIDAD,15029,"Unidad a $44.650,00",15051,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201459/7703721140392.jpg?v=638677091122470000,,69650.0,Bola Para Gimnasia x65cms Sportiva,UNIDAD,15024,"Unidad a $69.650,00",15046,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201470/7703721148152.jpg?v=638677112385570000,,33300.0,Banda Elastica De Poder Roja 2080  x 4.5 x 13 mm  15 - 25 lbs,UNIDAD,15033,"Unidad a $33.300,00",15055,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201466/7703721146899-1.jpg?v=638677105224100000,,69650.0,Sportiva Cojin Aire Dinamico,UNIDAD,15030,"Unidad a $69.650,00",15052,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201471/7703721148169.jpg?v=638677113397830000,,55000.0,Banda Elastica De Poder Amarilla 2080  x 4.5 x 22 mm  25-50 lbs,UNIDAD,14933,"Unidad a $55.000,00",14955,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201469/7703721148015-1.jpg?v=638677110709500000,,68750.0,Rodillo De Espuma Pilatex,UNIDAD,15032,"Unidad a $68.750,00",15054,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201472/7703721148176.jpg?v=638677114363000000,,82900.0,Banda Elastica De Poder Azul 2080  x 4.5 x 32 mm  50-70 lbs,UNIDAD,14934,"Unidad a $82.900,00",14956,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201473/7703721148183.jpg?v=638677115401430000,,117000.0,Banda Elastica De Poder Negra 2080  x 4.5 x 45 mm  70-90  lbs,UNIDAD,14935,"Unidad a $117.000,00",14957,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201461/7703721140811.jpg?v=638677098516700000,,21000.0,Pesa Redonda x2lbs Sportiva.,UNIDAD,15025,"Unidad a $21.000,00",15047,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201462/7703721140828.3.jpg?v=638677100354630000,,31100.0,Pesa Redonda x3lbs Sportiva.,UNIDAD,15026,"Unidad a $31.100,00",15048,10000,Línea deportiva,Soportes deportivos,,,
NATURALE WORLD SOLUTIONS SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/201464/7703721141047.jpg?v=638677102223100000,,60700.0,Bola Para Gimnasia x55cms Sportiva,UNIDAD,15028,"Unidad a $60.700,00",15050,10000,Línea deportiva,Soportes deportivos,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203051/7591011002532-1.jpg.jpg?v=638750594150300000,NO APLICA,37600.0,PURA+ TOBILLERA DEPORTIVA S-M LATEX,UNIDAD,13972,"Unidad a $37.600,00",13986,10000,Línea deportiva,Soportes deportivos,,,
SKINDRUG,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/210507/7707327210800 frasco.jpg?v=639035889689070000,NSOC24292-23CO,155300.0,Sunface Advance Spf 50+ Emulsion,FRASCO X 60 G,13951,"Gramo a $2.588,33",13965,10000,Dermatológicos,,,,
PHARMADERM,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/210442/7707222420854 frasco.jpg?v=639035877106370000,NSOC24380-23CO,148650.0,Sunstop Mineral Spf 50+ Emulsion,FRASCO X 60 G,13949,"Gramo a $2.477,50",13963,10000,Dermatológicos,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/193034/7595624671130.jpg?v=638318624487930000,,21000.0,Banda Elástica L2,UNIDAD,13479,"Unidad a $21.000,00",13489,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206131/7595624671239_2.jpg?v=638840467183400000,,35200.0,Yoga Mat Fucsia,UNIDAD,13481,"Unidad a $35.200,00",13491,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206135/7595624671505.jpg?v=638840467720430000,,28950.0,Set De Bandas Cerradas,UNIDAD,13483,"Unidad a $28.950,00",13493,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206118/7595624668277_1.jpg?v=638840465062930000,,25100.0,Pesa Vinil 3 Lb,UNIDAD,13475,"Unidad a $25.100,00",13485,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206123/7595624669045_1.jpg?v=638840466305400000,,37650.0,Base Para Flexiones,UNIDAD,13477,"Unidad a $37.650,00",13487,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206121/7595624668291_1.jpg?v=638840465846800000,,42450.0,Pesa Vinil 5 Lb,UNIDAD,13476,"Unidad a $42.450,00",13486,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/193040/7595624668239.jpg?v=638318624505800000,,10600.0,Pesa Vinil 1 Lb,UNIDAD,13474,"Unidad a $10.600,00",13484,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206129/7595624671222_2.jpg?v=638840466923130000,,35200.0,Yoga Mat Azul,UNIDAD,13480,"Unidad a $35.200,00",13490,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206133/7595624671451_2.jpg?v=638840467429070000,,35200.0,Yoga Mat Negro,UNIDAD,13482,"Unidad a $35.200,00",13492,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206127/7595624671123_1.jpg?v=638840466645430000,,16400.0,Banda Elástica L1,UNIDAD,13478,"Unidad a $16.400,00",13488,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206115/7595624662121_1.jpg?v=638840464819430000,,14500.0,Cuerda Apolo Iii,UNIDAD,13473,"Unidad a $14.500,00",13483,10000,Línea deportiva,,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206141/7595624678344.jpg?v=638840468088200000,,,Cinta Kinesiológica,UNIDAD,13484,"Unidad a $28.300,00",13494,0,Línea deportiva,,,,
KAMEX,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/197934/1.-7707249322582.jpg?v=638562406299130000,2025DM-0013020-R1,28650.0,Cabestrillo Sencillo Adulto Ref.KM2000N Kamex,UNIDAD,14175,"Unidad a $28.650,00",14189,10000,Ortopedia,Brazo y codo,,,
KAMEX,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/197939/1.-7707249327792.jpg?v=638562407835930000,2025DM-0013020-R1,23500.0,Cabestrillo Sencillo Infantil Ref.KM2002N Kamex,UNIDAD,14177,"Unidad a $23.500,00",14191,10000,Ortopedia,Brazo y codo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203075/7591011004413-1.jpg.jpg?v=638750597479030000,2021DM-0024657,27000.0,PURA+ CABESTRILLO ADULTO SENCILLO TALLA :S-M,UNIDAD,12871,"Unidad a $27.000,00",12880,10000,Ortopedia,Brazo y codo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203099/7591011006035-1.jpg.jpg?v=638750599109530000,2021DM-0024657,42300.0,PURA+ CABESTRILLO NEOPRENO TALLA:U,UNIDAD,12879,"Unidad a $42.300,00",12888,10000,Ortopedia,Brazo y codo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203048/7591011002525-1.jpg.jpg?v=638750593363200000,NO APLICA,37600.0,PURA+ CODERA DEPORTIVA S-M LATEX,UNIDAD,12865,"Unidad a $37.600,00",12874,10000,Ortopedia,Brazo y codo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203063/7591011002587-1.jpg.jpg?v=638750596581930000,NO APLICA,37600.0,PURA+ CODERA DEPORTIVA L-XL LATEX,UNIDAD,12869,"Unidad a $37.600,00",12878,10000,Ortopedia,Brazo y codo,,,
INTERNAC. DMC 2050 SAS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/206145/7595624680309.jpg?v=638840468368900000,,34200.0,Rodillera Nivel 1,UNIDAD,13485,"Unidad a $34.200,00",13495,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208535/7707670409067-1.jpg?v=638938054491730000,2021DM-0007944-R1,72100.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15836,"Unidad a $72.100,00",15854,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208527/7707670409913-1.jpg?v=638938053449800000,2021DM-0007944-R1,72100.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15838,"Unidad a $72.100,00",15856,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/209144/7707670405724.jpg?v=638957063995130000,2021DM-0007944-R1,85900.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15827,"Unidad a $85.900,00",15845,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208507/7707670401252-1.jpg?v=638938049592270000,2021DM-0007944-R1,85900.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15815,"Unidad a $85.900,00",15833,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208519/7707670405625-1.jpg?v=638938051750970000,2021DM-0007944-R1,85900.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15826,"Unidad a $85.900,00",15844,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208525/7707670407308-1.jpg?v=638938053030330000,2021DM-0007944-R1,72100.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15829,"Unidad a $72.100,00",15847,10000,Ortopedia,Rodilla y tobillo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203054/7591011002556-1.jpg.jpg?v=638750594860770000,NO APLICA,37600.0,PURA+ TOBILLERA DEPORTIVA L-XL LATEX,UNIDAD,12866,"Unidad a $37.600,00",12875,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208523/7707670401351-1.jpg?v=638938052685700000,2021DM-0007944-R1,72100.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Negro Talla,UNIDAD,15816,"Unidad a $72.100,00",15834,10000,Ortopedia,Rodilla y tobillo,,,
MEDIA VARICE PRODUCTOS,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/208520/7707670401054-1.jpg?v=638938052222470000,2021DM-0007944-R1,85900.0,Unisex Rodilla DL con Cierre Com. Mediana 15-20 mmHg R.4313P Beige Talla,UNIDAD,15814,"Unidad a $85.900,00",15832,10000,Ortopedia,Rodilla y tobillo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203042/7591011002457-1.jpg.jpg?v=638750592419200000,NO APLICA,55950.0,PURA+ RODILLERA DEPORTIVA CON HUECO,UNIDAD,12863,"Unidad a $55.950,00",12872,10000,Ortopedia,Rodilla y tobillo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203060/7591011002570-1.jpg.jpg?v=638750596360300000,NO APLICA,35900.0,PURA+ RODILLERA DEPORTIVA L-XL LATEX,UNIDAD,12868,"Unidad a $35.900,00",12877,10000,Ortopedia,Rodilla y tobillo,,,
AVIMEX DE COLOMBIA,Ortopedia y movilidad,,https://colsubsidio.vtexassets.com/arquivos/ids/203045/7591011002518-1.jpg.jpg?v=638750593136100000,NO APLICA,35900.0,PURA+ RODILLERA DEPORTIVA S-M LATEX,UNIDAD,12864,"Unidad a $35.900,00",12873,10000,Ortopedia,Rodilla y tobillo,,,
HALEON COLOMBIA SAS,Medicamentos,25650.0,https://colsubsidio.vtexassets.com/arquivos/ids/206032/07707397791469_C1C1.jpg?v=638836062329130000,2019M-0019013,32050.0,Dolex Avanzado 500 Mg Tableta Recubierta,FRASCO X 24 TAB,15530,"Tableta a $1.335,42",15550,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GLAXOSMITHKLINE,Medicamentos,18000.0,https://colsubsidio.vtexassets.com/arquivos/ids/195930/7707397791629-1.jpg?v=638452680155170000,2020M-0015905-R1,20000.0,Dolex Forte Nf 500mg/65mg Tableta Recubierta,CAJA X 10 TAB,13953,"Tableta a $2.000,00",13967,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GENFAR,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/204391/ACETAMINOFENHIDROCO 3255MG TAB CJX30_EAN 7705959890032.jpg.jpg?v=638791164209300000,2021M-0020449,86300.0,ACETAMINOFEN+HIDROCODONA 325MG+5MG TABLETA GENFAR,CAJA X 30 TAB,14163,"Tableta a $2.876,67",14177,10000,Formulados,,,,
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/206573/7707397791490.jpg?v=638853409671670000,2019M-0019013,9480.0,Dolex Avanzado 500 Mg Tableta Recubierta,BLISTER X 10 TAB,15398,"Tableta a $948,00",15418,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
PROCAPS,Medicamentos,14670.0,https://colsubsidio.vtexassets.com/arquivos/ids/210185/7702057612900.jpg?v=638995927700200000,2020M-0015848-R1,16300.0,IBUFLASH MIGRAN 400/250/65MG CAPSULA BLANDA,CAJA X 8 CAP,12651,"Capsula a $2.037,50",12663,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
PROCAPS,Medicamentos,2896.0,https://colsubsidio.vtexassets.com/arquivos/ids/193011/7703153001377-1--1-.jpg?v=638318564422400000,2021M-005440-R4,3620.0,DOLOFEN 500MG CAPSULA BLANDA,BLISTER X 4 CAP,12682,"Capsula a $905,00",12694,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/209140/7707397793029.jpg?v=638957063987570000,2020M-0015905-R1,34350.0,Oferta Dolex Forte NF 500/65mg Tableta Recubierta,CAJA X 20 TAB,15931,"Tableta a $1.717,50",15950,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GLAXOSMITHKLINE,Medicamentos,11205.0,https://colsubsidio.vtexassets.com/arquivos/ids/195916/7702132655525-1.jpg?v=638452680116770000,2023M-0016139-R1,12450.0,Advil Fem Tableta Recubierta,CAJA X 5  TAB,13937,"Tableta a $2.490,00",13951,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
TECNOQUIMICAS,Medicamentos,15570.0,https://colsubsidio.vtexassets.com/arquivos/ids/210184/7702057772901_2.jpg?v=638995927249030000,2019M-0014060-R1,17300.0,Ibuflash Ultra Forte Mk Capsula Blanda,CAJA X 8 CAP,13821,"Capsula a $2.162,50",13831,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/197728/7707397791605.jpg?v=638543166604100000,2020M-0015905-R1,19590.0,Dolex Forte 500mg/65mg Tableta Recubierta,BLISTER X 10 TAB,14446,"Tableta a $1.959,00",14462,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
SIEGFRIED,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/209654/1200x1200_ADOREM 10 TABLETAS X2_FRENTE.jpg?v=638971951870030000,2023M-0002330-R2,15400.0,Oferta Adorem Plus Tableta 2Cajas X10 Pague:1 Lleve:2,CAJA X 20 TAB,15616,"Tableta a $770,00",15634,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GENOMMA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/211100/650240072338_1.png?v=639078071827270000,2021M-0016526-R1,53700.0,Oferta X Ray Dol 250/220/65mg Tableta - Pague 28 Lleve 36,CAJA X 36 TAB,14653,"Tableta a $1.491,67",14669,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
PROCAPS,Medicamentos,16040.0,https://colsubsidio.vtexassets.com/arquivos/ids/190007/7703153041847.jpg?v=638274931571400000,2022M-0020786,20050.0,Dolofen Xtra Unigel Capsula Blanda,CAJA X 10 CAP,13324,"Capsula a $2.005,00",13334,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GENOMMA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/211102/104752599_a.jpg?v=639078075303170000,2021M-0016526-R1,7978.0,X Ray Dol 250/220/65mg Tableta,BLISTER X 4 TAB,14656,"Tableta a $1.994,38",14672,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
TECNOQUIMICAS,Medicamentos,11295.0,https://colsubsidio.vtexassets.com/arquivos/ids/208348/7702057275396.jpg?v=638932181878400000,2022M-0008723-R1,12550.0,Acetaminofen 500Mg /Cafeina 65Mg Tableta Recubierta MK,CAJA X 10 TAB,15575,"Tableta a $1.255,00",15594,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
CLOSTER PHARMA,Medicamentos,15320.0,https://colsubsidio.vtexassets.com/arquivos/ids/205930/7707184609793--2-.jpg?v=638835238227400000,2022M-0017895-R1,19150.0,Taflax Forte Tableta recubierta,CAJA X 10 TAB,13740,"Tableta a $1.915,00",13748,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
TECNOQUIMICAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/210182/7702057838294.jpg?v=638995926062200000,2019M-0014060-R1,3778.0,Ibuflash Uf 400/65mg Capsula Blanda T.Q,BLISTER X 2 TAB,14749,"Tableta a $1.888,89",14763,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
BAYER,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/208028/7702123014003_1.jpg?v=638926994017900000,2021M-0013467-R1,21150.0,Oferta Aspirina Efervescente 500mg Pague:15 Lleve:18,CAJA X 18,13663,"Tableta a $97,92",13673,10000,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
HALEON COLOMBIA SAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/200464/7707397792626.jpg?v=638659859940730000,2020M-0015905-R1,,Ofert Dolex Forte Nf 500mg/65mg Tableta Recubierta,CAJA X 20 TAB,14949,"Tableta a $1.530,00",14971,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
BAYER,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/205162/7702123014027_1.jpg.jpg?v=638808434116870000,2021M-0014208-R1,,Oferta Apronax Liquid Gels Capsula Blanda pague:22 lleve:28,CAJA X 28 UN,13664,"Tableta a $1.905,36",13674,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
TECNOQUIMICAS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/192221/7702057913908.jpg?v=638311076801500000,2020M-0015848-R1,,Oferta Ibuflash Migran Pague:14 Lleve:16,UNIDAD,12473,"Capsula a $1.512,50",12487,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GLAXOSMITHKLINE,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/193646/7707397790912-1.jpg?v=638336775219030000,2020M-0015905-R1,,Oferta Dolex Forte 500/65mg Tableta Recubierta,CAJA X 22 TAB,13743,"Tableta a $1.609,09",13751,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
PROCAPS,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/192285/7703153043131.jpg?v=638311079244000000,2021M-005440-R4,,Oferta Dolofen 500mg Capsula Blanda Pague: 30 Lleve: 40,CAJA X 40 CAP,13327,"Capsula a $706,25",13337,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GENOMMA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/196216/650240069925_1.jpg?v=638477601706500000,2021M-0016526-R1,,X Ray Dol 250/220/65mg Tableta,CAJA X 24 TAB,13912,"Tableta a $1.789,58",13922,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
VIVUNT PHARMA COLOMBIA,Medicamentos,,https://colsubsidio.vtexassets.com/arquivos/ids/190179/7709156153839.jpg?v=638274934321730000,2022M-0020762,,Doraliv Migra 400 / 60 mg Capsula Blanda,CAJA X 10 CAP,12755,"Capsula a $1.600,00",12767,0,Venta Libre,Alivio Del Dolor,Dolor Fuerte,,
GICARI GROUP SAS,Equipos de Cuidado en Casa,,https://colsubsidio.vtexassets.com/arquivos/ids/169324/770977604814.jpg?v=639105909798130000,,4900.0,MASCARILLA DISCAPACIDAD AUDITIVA BLANCO,BOLSA X 1 UN,9448,"Unidad a $4.900,00",9448,10000,Accesorios Médicos,,,,
TRI HEALTH GROUP,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/194990/7709406824397.jpg?v=638394602360200000,NO APLICA,21950.0,Parche Ocular en Tela Berri TGH,UNIDAD,13831,"Unidad a $21.950,00",13841,10000,Gafas y accesorios,,,,
EURO VISION,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/200510/7709068803198.jpg?v=638659860098700000,2016DM-0015106,59050.0,GAFAS PROTECCIÓN LUZ AZUL FEMENINA,UNIDAD,14202,"Unidad a $59.050,00",14216,10000,Gafas y accesorios,,,,
EURO VISION,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/200577/7709782945150.jpg?v=638659860303030000,2016DM-0015106,36700.0,GAFAS DE LECTURA BASIC +1.75 FEMENINA,UNIDAD,14244,"Unidad a $36.700,00",14258,10000,Gafas y accesorios,,,,
N/A,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/196369/7506245491700.jpg?v=638485312458630000,2014DM-0011209,29900.0,LENTES DE LECTURA ZINNI+3.0 FOSTER GRANT,UNIDAD,14080,"Unidad a $29.900,00",14094,10000,Gafas y accesorios,,,,
EURO VISION,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/200555/7709525193282.jpg?v=638659860236530000,2016DM-0015106,36700.0,GAFAS DE LECTURA BASIC +4.00 FEMENINA,UNIDAD,14227,"Unidad a $36.700,00",14241,10000,Gafas y accesorios,,,,
EURO VISION,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/208400/7709801871002.jpg?v=638935601006730000,2016DM-0015106,48900.0,GAFAS LECTURA +1.25 SENIOR,UNIDAD,14248,"Unidad a $48.900,00",14262,10000,Gafas y accesorios,,,,
EURO VISION,Salud Visual,,https://colsubsidio.vtexassets.com/arquivos/ids/200545/7709481875000.jpg?v=638659860208600000,2016DM-0015106,59050.0,GAFAS PROTECCIÓN LUZ AZUL +1.50,UNIDAD,14219,"Unidad a $59.050,00",14233,10000,Gafas y accesorios,,,,
